benchmark_label,mode,spec_k,sparsity_budget,quant_bits_requested,context_bucket,draft_cache_mode_resolved,n_rows,is_parallel_verification,quantization_type,mean_latency_e2e_s,std_latency_e2e_s,mean_latency_per_new_token_s,mean_memory_throughput_gb_s,mean_gpu_peak_memory_bytes_after_run,mean_draft_latency_total_s,mean_verify_latency_total_s,mean_acceptance_rate,mean_tokens_per_sec,mean_logical_draft_kv_bytes,gpu_torch_name
spec_fp16,speculative_fp16,7,0.0,16,short,fp16,68,true,none,1.0048540390292426,0.3080293186057458,0.021167879533315462,148.71936130430333,3376084517.647059,0.8078932956909521,0.16046078160283628,0.9990950226244344,47.308886532527204,28262400.0,NVIDIA A10
spec_quant_memonly,quant_only,1,0.0,16,long,fp16,24,true,none,1.9565208107912138,0.653767986634426,0.04086531138996463,82.42485214629961,4987958954.666667,0.8455594543762951,0.9006347325794195,1.0,24.480106020553205,251904000.0,NVIDIA A10
spec_quant_memonly,quant_only,1,0.0,16,medium,fp16,8,true,none,1.883048958749896,0.650789479493836,0.039381699507814005,81.88208278082007,3991765952.0,0.8452229826248185,0.8967724562498915,1.0,25.40348483885397,107980800.0,NVIDIA A10
spec_quant_memonly,quant_only,1,0.0,16,short,fp16,68,true,none,1.8302911076322796,0.5919886445504832,0.0383112823251378,82.08315667257033,3371874522.352941,0.8293152828540876,0.8774542724703518,1.0,26.11163994219572,28262400.0,NVIDIA A10
spec_quant_memonly,quant_only,1,0.0,4,long,quant_only,24,true,memory_only,6.572719462708695,2.285293917966062,0.13690035405468848,24.687414741689928,4760094549.333333,2.928726871368781,0.9141563442901012,1.0,7.3347013065994355,78720000.0,NVIDIA A10
spec_quant_memonly,quant_only,1,0.0,4,medium,quant_only,8,true,memory_only,5.463661447375671,1.9440881162729007,0.1138975131777471,28.31416223627287,3872669696.0,2.4756366097553837,0.9131499245163468,1.0,8.784472217455871,33744000.0,NVIDIA A10
spec_quant_memonly,quant_only,1,0.0,4,short,quant_only,68,true,memory_only,5.208619104176357,1.7082932259056853,0.10884039318267635,28.88783369239375,3350543691.2941175,2.3624828214545177,0.8954041113253933,1.0,9.19003778575698,8832000.0,NVIDIA A10
spec_quant_memonly,quant_only,1,0.0,8,long,quant_only,24,true,memory_only,4.4584984620416135,1.545873503169817,0.09297891158788711,36.38966880160868,5038514986.666667,1.8712824488305462,0.8996110564997556,1.0,10.811966432065343,125952384.0,NVIDIA A10
spec_quant_memonly,quant_only,1,0.0,8,medium,quant_only,8,true,memory_only,3.4928780596246725,1.2627029714020073,0.07264577481053891,44.37636339267701,3977752768.0,1.4941038980036865,0.9059557165119259,1.0,13.76788025684739,53990784.0,NVIDIA A10
spec_quant_memonly,quant_only,1,0.0,8,short,quant_only,68,true,memory_only,3.3497154893531627,1.1168190580756407,0.06986710591153704,45.00530370159407,3371864304.9411764,1.449183850852558,0.8865387125721528,1.0,14.3173862200871,14131584.0,NVIDIA A10
spec_quant_memonly,quant_only,3,0.0,16,long,fp16,24,true,none,1.3075042113334046,0.40792989973358,0.027531003140628247,122.47942225204537,4988255274.666667,0.8304660802468788,0.3584404323799693,1.0,36.37556494218583,251904000.0,NVIDIA A10
spec_quant_memonly,quant_only,3,0.0,16,medium,fp16,8,true,none,1.2487008755006173,0.42510555826930196,0.026162472857436114,123.25460516709835,3989393472.0,0.8294815448784902,0.3526316337542994,1.0,38.23876220042666,107980800.0,NVIDIA A10
spec_quant_memonly,quant_only,3,0.0,16,short,fp16,68,true,none,1.2262308772644568,0.3948542197896397,0.02568209272150271,122.477300177648,3371672809.4117646,0.8172798435001395,0.3526042378227216,1.0,38.9616610170002,28262400.0,NVIDIA A10
spec_quant_memonly,quant_only,3,0.0,4,long,quant_only,24,true,memory_only,4.260425003041443,1.4622209081019166,0.08887224163737055,38.013689089076784,4759891541.333333,2.9061247097480796,0.35536772066931616,1.0,11.293674098567381,78720000.0,NVIDIA A10
spec_quant_memonly,quant_only,3,0.0,4,medium,quant_only,8,true,memory_only,3.5261944368735385,1.214950853767104,0.07377030591207756,43.70362597196352,3875825216.0,2.436235503374064,0.3542048725021232,1.0,13.558803476830672,33744000.0,NVIDIA A10
spec_quant_memonly,quant_only,3,0.0,4,short,quant_only,68,true,memory_only,3.434286286470524,1.1329727309760782,0.07173758344370473,43.84620865719048,3351059809.882353,2.367433096954782,0.3666529416345571,0.986381204579734,13.948496735804428,8832000.0,NVIDIA A10
spec_quant_memonly,quant_only,3,0.0,8,long,quant_only,24,true,memory_only,2.865384106708158,0.9869390045720543,0.0597880433066346,56.56875774160175,5051042901.333333,1.8695996147524359,0.3564821770407131,1.0,16.807144873044724,125952384.0,NVIDIA A10
spec_quant_memonly,quant_only,3,0.0,8,medium,quant_only,8,true,memory_only,2.226700784374316,0.7505302443688399,0.0467042811132643,69.04718718186561,3981217024.0,1.4765833461306102,0.35411829224585745,1.0,21.42124406309793,53990784.0,NVIDIA A10
spec_quant_memonly,quant_only,3,0.0,8,short,quant_only,68,true,memory_only,2.1515251607794093,0.7036561873917648,0.04497401490946666,69.91171007087782,3372690688.0,1.4338130005734295,0.3521681521194349,0.998635463800905,22.240887387463737,14131584.0,NVIDIA A10
spec_quant_memonly,quant_only,5,0.0,16,long,fp16,24,true,none,1.1326427579589715,0.3511829141584681,0.023865566445328074,141.30731990395338,4987658282.666667,0.8180579998744785,0.21483161912328796,1.0,41.96612512350814,251904000.0,NVIDIA A10
spec_quant_memonly,quant_only,5,0.0,16,medium,fp16,8,true,none,1.0874096063744219,0.3637603132630106,0.02282916236326571,141.28146549946246,3986263040.0,0.8221324568730779,0.214202695122367,1.0,43.83111044363088,107980800.0,NVIDIA A10
spec_quant_memonly,quant_only,5,0.0,16,short,fp16,68,true,none,1.0718200638383517,0.3480627248394318,0.022429897303538837,140.2577561097061,3371249904.9411764,0.8135571564580995,0.2161201639859535,0.9986213235294118,44.61758877856752,28262400.0,NVIDIA A10
spec_quant_memonly,quant_only,5,0.0,4,long,quant_only,24,true,memory_only,3.7759952185821626,1.2740048767561405,0.07895669186195657,42.802914135897765,4760183402.666667,2.910154830082471,0.21714378837729478,1.0,12.716498749459179,78720000.0,NVIDIA A10
spec_quant_memonly,quant_only,5,0.0,4,medium,quant_only,8,true,memory_only,3.1119544072494136,1.071641640237681,0.06510587787889222,49.51757186168685,3874310144.0,2.436887667370229,0.21649448875086819,1.0,15.362548549301481,33744000.0,NVIDIA A10
spec_quant_memonly,quant_only,5,0.0,4,short,quant_only,68,true,memory_only,3.071830343926569,1.0101341553282752,0.06423266807031529,49.010118113167195,3351530910.117647,2.3949502122650834,0.23104080488198686,0.9786964537206722,15.590736651280213,8832000.0,NVIDIA A10
spec_quant_memonly,quant_only,5,0.0,8,long,quant_only,24,true,memory_only,2.5192866764168684,0.8579892840698021,0.05264822221289478,64.23610245821946,5060054592.0,1.8767073096646527,0.21939516533181327,1.0,19.08491073726117,125952384.0,NVIDIA A10
spec_quant_memonly,quant_only,5,0.0,8,medium,quant_only,8,true,memory_only,1.9624485930007722,0.6678662423727165,0.0411149779258011,78.42218979869232,3979509120.0,1.487564561497038,0.21819434287408512,1.0,24.32990397709836,53990784.0,NVIDIA A10
spec_quant_memonly,quant_only,5,0.0,8,short,quant_only,68,true,memory_only,1.8629931013824983,0.6095758018321427,0.03894432310225431,80.74994300545181,3372466386.8235292,1.4173298466467874,0.21356144949945968,0.9986631016042781,25.688989747026163,14131584.0,NVIDIA A10
spec_quant_memonly,quant_only,7,0.0,16,long,fp16,24,true,none,1.0592405838757866,0.3349165233730185,0.022268891795590662,151.35795629183858,4988882496.0,0.8081445999165832,0.1585776836233587,1.0,44.95216995596917,251904000.0,NVIDIA A10
spec_quant_memonly,quant_only,7,0.0,16,medium,fp16,8,true,none,1.0365540747502564,0.36961866843867075,0.02160205178907404,149.31315261548238,3985903168.0,0.8274130374998094,0.16309321212156647,1.0,46.324469226776394,107980800.0,NVIDIA A10
spec_quant_memonly,quant_only,7,0.0,16,short,fp16,68,true,none,1.0034911064410206,0.3372304944959999,0.020908028056522077,150.3971269680807,3371978608.9411764,0.8065550844119249,0.16059833402906568,0.9990950226244344,47.84371137800405,28262400.0,NVIDIA A10
spec_quant_memonly,quant_only,7,0.0,4,long,quant_only,24,true,memory_only,3.5827059389163574,1.222865279731033,0.07478659867317106,45.18225449313476,4759401386.666667,2.9125191624604363,0.16262194041640518,1.0,13.423483232994167,78720000.0,NVIDIA A10
spec_quant_memonly,quant_only,7,0.0,4,medium,quant_only,8,true,memory_only,2.9474665013740378,1.0432312432210615,0.06145822193943218,52.44694974214242,3872491072.0,2.429376910625706,0.16191906650328747,1.0,16.2716190955229,33744000.0,NVIDIA A10
spec_quant_memonly,quant_only,7,0.0,4,short,quant_only,68,true,memory_only,2.9251456312500417,0.9584057444104326,0.06121719095128911,51.50053785915115,3352595990.5882354,2.4094449481770104,0.17466253427894973,0.9582749001050695,16.384450582535678,8832000.0,NVIDIA A10
spec_quant_memonly,quant_only,7,0.0,8,long,quant_only,24,true,memory_only,2.367595713833604,0.8064631869629086,0.04946048563867578,68.36193105436098,5067083840.0,1.866423456912192,0.16222524649977763,1.0,20.310634997071173,125952384.0,NVIDIA A10
spec_quant_memonly,quant_only,7,0.0,8,medium,quant_only,8,true,memory_only,1.8268698396245782,0.6297760171567376,0.038215692099598186,84.36017943641332,3977688896.0,1.4667315930000768,0.1604168240000945,1.0,26.172299603146914,53990784.0,NVIDIA A10
spec_quant_memonly,quant_only,7,0.0,8,short,quant_only,68,true,memory_only,1.7730552852058548,0.5942306957067582,0.036958607054914945,85.09002703307196,3372526637.1764708,1.4287933070152254,0.1605119028388478,0.9990950226244344,27.070245614114647,14131584.0,NVIDIA A10
spec_sparse,sparse_only,1,0.1,16,long,sparse_only,24,true,none,2.6137201207910343,0.8790025632710948,0.054544654208323586,61.75141783962644,4714481877.333333,0.9716561212874998,0.8975518903345497,1.0,18.340279958263924,55505549.333333336,NVIDIA A10
spec_sparse,sparse_only,1,0.1,16,medium,sparse_only,8,true,none,2.5217725614998017,0.9213471921935156,0.05237452034374712,61.55169595890307,3844740224.0,0.9788132371172651,0.9068964207453973,1.0,19.09671408900201,21659594.0,NVIDIA A10
spec_sparse,sparse_only,1,0.1,16,short,sparse_only,68,true,none,2.4134283976031035,0.8253415314221924,0.0501744357943524,62.67306002484278,3332646226.8235292,0.9525622055577568,0.8711152401894438,1.0,19.938213644259175,2909832.470588235,NVIDIA A10
spec_sparse,sparse_only,1,0.4,16,long,sparse_only,24,true,none,2.69945362854196,0.8924282267752399,0.056457246559901364,59.66423841546477,5043836160.0,1.0125715547502903,0.8956268920868146,1.0,17.720964409502468,116025525.33333333,NVIDIA A10
spec_sparse,sparse_only,1,0.4,16,medium,sparse_only,8,true,none,2.443981424624326,0.8543865341272562,0.05104073978513668,63.168608761017964,3938141824.0,0.9491332471156966,0.8813999976246123,1.0,19.59786878792779,45468214.0,NVIDIA A10
spec_sparse,sparse_only,1,0.4,16,short,sparse_only,68,true,none,2.4159616986324397,0.8100064644995956,0.050352296191408304,62.45364406886108,3339524487.529412,0.9538338078672335,0.8693692537637938,1.0,19.86870071435798,6415617.882352941,NVIDIA A10
spec_sparse,sparse_only,1,1.0,16,long,sparse_only,24,true,none,2.8708147514571465,0.9906936726263202,0.05973943285610043,56.402663086642974,5468464512.0,1.0720665667537712,0.8983711241188151,1.0,16.753639976841587,237167880.0,NVIDIA A10
spec_sparse,sparse_only,1,1.0,16,medium,sparse_only,8,true,none,2.5389335758759444,0.9069521232417443,0.052886868738298176,60.956987556352345,4125719168.0,0.9951439392598331,0.892636481005411,1.0,18.911938638412707,93239058.0,NVIDIA A10
spec_sparse,sparse_only,1,1.0,16,short,sparse_only,68,true,none,2.435313846146902,0.81367979728582,0.05078190912637711,61.93058382401266,3369522130.8235292,0.9638603841898229,0.8748654259977817,1.0,19.70130493333785,13517544.0,NVIDIA A10
spec_sparse,sparse_only,3,0.1,16,long,sparse_only,24,true,none,2.906428401000994,0.9741497122427722,0.060677869566428434,55.505014354812346,4966012970.666667,1.52763975020783,0.9631203524607675,0.34947417108914747,16.48452315436664,55505549.333333336,NVIDIA A10
spec_sparse,sparse_only,3,0.1,16,medium,sparse_only,8,true,none,2.786517240000194,0.9548512072389308,0.05834854786328947,55.271627060648086,3939405760.0,1.4889507948810206,0.9658108350017756,0.3421892497200448,17.147631080022496,21659594.0,NVIDIA A10
spec_sparse,sparse_only,3,0.1,16,short,sparse_only,68,true,none,2.634248438897082,0.8981471508178309,0.05479273403239952,57.402169493317736,3360043196.2352943,1.4090032128940626,0.9199818891745641,0.3700956482242096,18.260978469009363,2909832.470588235,NVIDIA A10
spec_sparse,sparse_only,3,0.4,16,long,sparse_only,24,true,none,3.090115842458393,1.0637787655451838,0.06430561533332953,52.37735083490393,5291550400.0,1.6622136624582708,0.9823366405027324,0.33863381858902575,15.556995253863892,116025525.33333333,NVIDIA A10
spec_sparse,sparse_only,3,0.4,16,medium,sparse_only,8,true,none,2.831340058125079,1.0221020609082208,0.05889205043945367,54.738556809947816,4031963008.0,1.5248837308758993,0.9696095361196058,0.33863381858902575,16.982788387207883,45468214.0,NVIDIA A10
spec_sparse,sparse_only,3,0.4,16,short,sparse_only,68,true,none,2.652914618617936,0.9177533731410635,0.05509114296600113,57.113584131533756,3367154597.647059,1.4225740580001964,0.9195772752533123,0.3711776863906467,18.169923130965792,6415617.882352941,NVIDIA A10
spec_sparse,sparse_only,3,1.0,16,long,sparse_only,24,true,none,2.406779467416527,1.0364136982553966,0.04849922902082445,70.21456123337416,5718464938.666667,1.4294670982873565,0.5718116640005064,0.7714041240777093,20.85958479633247,237167880.0,NVIDIA A10
spec_sparse,sparse_only,3,1.0,16,medium,sparse_only,8,true,none,1.9040682693739654,0.7786171369362447,0.038938070296850924,83.03963721493332,4223223424.0,1.1804098192446872,0.4586094581245561,0.8768398268398269,25.765292862342484,93239058.0,NVIDIA A10
spec_sparse,sparse_only,3,1.0,16,short,sparse_only,68,true,none,2.4928387824562273,0.972487347298555,0.05125246981962933,62.27579509330565,3395299584.0,1.3642147436298995,0.829259019176628,0.47245876500228623,19.798176034624063,13517544.0,NVIDIA A10
spec_sparse,sparse_only,5,0.1,16,long,sparse_only,24,true,none,3.896849323832915,1.3471492139435164,0.08105158564842914,41.5584634291983,4965943232.0,2.5167554399575542,0.9653397228747357,0.2149174912332807,12.34339036795199,55505549.333333336,NVIDIA A10
spec_sparse,sparse_only,5,0.1,16,medium,sparse_only,8,true,none,3.753517493501022,1.359734347537989,0.07806454345119107,41.306640179901244,3941799872.0,2.450889400374308,0.9685872704908434,0.21011663774821668,12.815470114533749,21659594.0,NVIDIA A10
spec_sparse,sparse_only,5,0.1,16,short,sparse_only,68,true,none,3.5909258775004407,1.2728971242291098,0.07432844486397899,42.34087310764931,3360016632.470588,2.3420165887776903,0.9331476964155573,0.22784586328369938,13.46962450620378,2909832.470588235,NVIDIA A10
spec_sparse,sparse_only,5,0.4,16,long,sparse_only,24,true,none,4.154303586333602,1.424375996956806,0.08648511592513349,38.941363476734644,5284295296.0,2.7366666868339657,0.9760069207080354,0.2078272604588394,11.565710360203266,116025525.33333333,NVIDIA A10
spec_sparse,sparse_only,5,0.4,16,medium,sparse_only,8,true,none,3.8462910646253476,1.3784978926489413,0.08007540994336182,40.25378130118092,4034754432.0,2.5297153898718534,0.9793152281267794,0.2078272604588394,12.48878855522724,45468214.0,NVIDIA A10
spec_sparse,sparse_only,5,0.4,16,short,sparse_only,68,true,none,3.5549180227940003,1.2148969324271428,0.07393258985087126,42.548205746774336,3367130548.7058825,2.324189373454026,0.920579767071371,0.2285511144330118,13.535672234733214,6415617.882352941,NVIDIA A10
spec_sparse,sparse_only,5,1.0,16,long,sparse_only,24,true,none,2.602924894374913,1.3256474882763463,0.05088167742187011,68.86881224226053,5720257237.333333,1.8266256153374343,0.4486901470409066,0.6861069486069485,20.46177322914979,237167880.0,NVIDIA A10
spec_sparse,sparse_only,5,1.0,16,medium,sparse_only,8,true,none,1.9968360633761222,0.950824227955528,0.03986592848829673,82.26873254916813,4223859136.0,1.4143206698768154,0.3762939352500325,0.7702380952380952,25.528978658230006,93239058.0,NVIDIA A10
spec_sparse,sparse_only,5,1.0,16,short,sparse_only,68,true,none,3.210589564705622,1.3075645915660328,0.06615509097977344,49.403554897881186,3392361088.0,2.119160674707981,0.8087354603419632,0.31683387741126035,15.696119954571012,13517544.0,NVIDIA A10
spec_sparse,sparse_only,7,0.1,16,long,sparse_only,24,true,none,4.8120201043772495,1.678687982636614,0.09995700218883978,33.70149231920179,4965921237.333333,3.438765003789134,0.9602350098263438,0.15745934812151471,10.009069572387979,55505549.333333336,NVIDIA A10
spec_sparse,sparse_only,7,0.1,16,medium,sparse_only,8,true,none,4.580709323376141,1.6403687340433057,0.09537759003322321,33.799062731372295,3943541952.0,3.302754852743874,0.9520754125119311,0.1537942995778254,10.48621056784913,21659594.0,NVIDIA A10
spec_sparse,sparse_only,7,0.1,16,short,sparse_only,68,true,none,4.386736362220772,1.5310637052763045,0.09097035038005889,34.581943985995224,3360000896.0,3.1594054350434817,0.9203067964875599,0.16701711005549327,11.001097447163058,2909832.470588235,NVIDIA A10
spec_sparse,sparse_only,7,0.4,16,long,sparse_only,24,true,none,5.181754277332402,1.793269900464134,0.1077500665787549,31.259615750483764,5283860266.666667,3.7701785534985297,0.9746957917932377,0.15208850756378414,9.284705613869635,116025525.33333333,NVIDIA A10
spec_sparse,sparse_only,7,0.4,16,medium,sparse_only,8,true,none,4.719576237126603,1.7606300336657081,0.0977500331680119,32.98445220891672,4036938752.0,3.422293342744524,0.9655598593708419,0.15208850756378414,10.233709745522576,45468214.0,NVIDIA A10
spec_sparse,sparse_only,7,0.4,16,short,sparse_only,68,true,none,4.393369511970163,1.5480447542966276,0.09102663044231296,34.57696047234709,3367147497.4117646,3.167706421590671,0.9158243415289796,0.16756003077303314,10.999835986781148,6415617.882352941,NVIDIA A10
spec_sparse,sparse_only,7,1.0,16,long,sparse_only,24,true,none,2.848639332458182,1.5970909074767066,0.05458574858528683,66.64051552777411,5719306880.0,2.1424860042561704,0.41228420250611936,0.6295341649146973,19.802742461073194,237167880.0,NVIDIA A10
spec_sparse,sparse_only,7,1.0,16,medium,sparse_only,8,true,none,1.8241586902481686,0.8605915868940252,0.03646562683785248,89.82349130945924,4217071488.0,1.389961903506446,0.27821088563041485,0.7834685598377282,27.873180690520215,93239058.0,NVIDIA A10
spec_sparse,sparse_only,7,1.0,16,short,sparse_only,68,true,none,3.86354089927997,1.636944513342466,0.07941433425138618,41.736198395653695,3393516950.5882354,2.7987949964609093,0.789777609252162,0.2441273062135215,13.256771510641865,13517544.0,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.1,16,long,sparse_only,24,true,none,2.644180791458344,0.8493596410191295,0.05549687344401081,60.73603628958144,4714481877.333333,0.9845192010821506,0.9073623598328595,1.0,18.03839643724966,55505549.333333336,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.1,16,medium,sparse_only,8,true,none,2.512733945624859,0.8077584137425444,0.05299471153124813,60.920624815865054,3844740224.0,0.9757287714945733,0.9050928919940873,1.0,18.899605303529174,21659594.0,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.1,16,short,sparse_only,68,true,none,2.4462778675883414,0.7487638346535165,0.05154781472058973,61.09320637529579,3325059282.8235292,0.9652203052185186,0.8815343888666488,1.0,19.43453661988205,2909832.470588235,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.1,4,long,sparse_quant,24,true,memory_only,5.992961768333099,1.9090029618581918,0.12588174681249628,26.77454943003546,4610292650.666667,2.5209016167484513,0.9245658813328154,1.0,7.951778866226358,17348749.333333332,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.1,4,medium,sparse_quant,8,true,memory_only,5.788739571125376,1.968272534830757,0.1213048993828183,26.588312639864828,3804035712.0,2.4739433074964836,0.9241186780001271,1.0,8.248825281242164,6769994.0,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.1,4,short,sparse_quant,68,true,memory_only,5.629102823882209,1.7758588478689246,0.11818205741819637,26.621641694535334,3327358584.470588,2.4132013908981764,0.8947755248674445,1.0,8.468918042838494,909644.2352941176,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.1,8,long,sparse_quant,24,true,memory_only,4.109986007625423,1.2795386581664887,0.08657560665300146,38.955705667197485,4664661269.333333,1.5729914998338757,0.9143770621243826,1.0,11.569934787121522,27755533.333333332,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.1,8,medium,sparse_quant,8,true,memory_only,3.8796188687503275,1.2954176916988316,0.08147179431641138,39.59916977539791,3825116288.0,1.5338205051250782,0.9049067597516114,1.0,12.285198421068223,10831178.0,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.1,8,short,sparse_quant,68,true,memory_only,3.8209440333087663,1.192689106759574,0.0803181130082713,39.18244507855391,3322128685.1764708,1.5243323680161827,0.8818575073095357,1.0,12.464234893640931,1455534.1176470588,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.4,16,long,sparse_only,24,true,none,2.6732929947497532,0.8243803644419923,0.056368660707677876,59.84037414769057,5042775872.0,1.0005871664599226,0.88781984416651,1.0,17.77317722610915,116025525.33333333,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.4,16,medium,sparse_only,8,true,none,2.513408393750126,0.8726818409512803,0.05253101754492384,61.36662740825116,3938141824.0,0.9786505231241449,0.9030648368767515,1.0,19.038731617880263,45468214.0,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.4,16,short,sparse_only,68,true,none,2.4295170902649206,0.7483381887770303,0.05115892407261376,61.54797119526118,3339605443.7647057,0.9597038115009515,0.8734972776484523,1.0,19.579844680748945,6415617.882352941,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.4,4,long,sparse_quant,24,true,memory_only,6.100312973833279,1.9552948047134513,0.12803512414778537,26.315134013595497,4753156138.666667,2.5820285961252694,0.9095718645007954,1.0,7.815482273036264,36262325.333333336,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.4,4,medium,sparse_quant,8,true,memory_only,5.785439938874958,1.9323314386041848,0.12148226995117106,26.551577262682972,3852692096.0,2.4822151004999,0.9106895972519737,1.0,8.23734330943524,14210614.0,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.4,4,short,sparse_quant,68,true,memory_only,5.638840456661903,1.7913814909306216,0.11829334684719897,26.59591198910797,3327858868.7058825,2.4249244186033954,0.8928906477639269,1.0,8.460605055103557,2005264.9411764706,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.4,8,long,sparse_quant,24,true,memory_only,4.201795969333413,1.348570588410498,0.08818421489322976,38.2115114070581,4866438506.666667,1.6152760143359046,0.9095751519552095,1.0,11.348893774256718,58016309.333333336,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.4,8,medium,sparse_quant,8,true,memory_only,3.982952519375317,1.3212249325982295,0.08370197566406645,38.54539406503331,3897038208.0,1.5703447833726045,0.911783380750876,1.0,11.958241113929684,22735798.0,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.4,8,short,sparse_quant,68,true,memory_only,3.8177644968087967,1.1990031493906759,0.08020283259283065,39.23522960297494,3333072143.0588236,1.5216053114570112,0.8786549520436558,1.0,12.481929514788186,3208472.470588235,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,1.0,16,long,sparse_only,24,true,none,2.8775384359587783,0.910983738933306,0.06049083153581473,55.722901254874415,5466288874.666667,1.0730290556236544,0.8995124487913699,1.0,16.55017293747737,237167880.0,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,1.0,16,medium,sparse_only,8,true,none,2.563207115124783,0.8966931212060213,0.053523599251949605,60.226088869200716,4125719168.0,1.006201157249393,0.9012673900048185,1.0,18.68497460419572,93239058.0,NVIDIA A10
