sweep_id,timestamp_utc,status,failure_reason,prompt_id,prompt_idx,context_bucket,prompt_len_tokens,mode,benchmark_label,spec_k,sparsity_budget,quant_bits_requested,quant_bits_effective,recent_window,heavy_hitter_budget,sparse_refresh_interval,sparse_scoring,sparse_config_json,draft_cache_mode_resolved,quant_notes,trial_index,warmup,latency_e2e_s,latency_per_new_token_s,acceptance_rate,tokens_per_sec,logical_draft_kv_bytes,logical_verifier_kv_bytes,gpu_torch_name,modal_resource_tag,model_name,max_new_tokens,verify_match,device_type,experiment_schema_version,is_parallel_verification,quantization_type,sparse_integration_version,gpu_peak_memory_bytes_before_run,gpu_peak_memory_bytes_after_run,model_weights_gb,kv_cache_size_gb,effective_memory_bandwidth_gb_s,memory_throughput_gb_s,draft_latency_total_s,verify_latency_total_s
bench_scale_modal_v1,2026-04-09T16:46:55.298508+00:00,ok,,scale-long-03,21,long,788,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,1,false,0.618200341000005,0.019318760656250156,,51.76315488315097,251596800,251596800,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,false,none,,3175283712,3509807616,3.1152224,0.2515968,174.27718371316644,174.27718371316644,,
bench_scale_modal_v1,2026-04-09T16:46:58.780344+00:00,ok,,scale-long-04,22,long,788,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,0,false,0.6399041279999835,0.019997003999999485,,50.00749112217139,251596800,251596800,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,false,none,,3175283712,3509807616,3.1152224,0.2515968,168.36618125395617,168.36618125395617,,
bench_scale_modal_v1,2026-04-09T16:47:01.633611+00:00,ok,,scale-long-04,22,long,788,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,1,false,0.5975401379999141,0.018673129312497316,,53.55288785638798,251596800,251596800,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,false,none,,3175283712,3509807616,3.1152224,0.2515968,180.3028910503339,180.3028910503339,,
bench_scale_modal_v1,2026-04-09T16:47:04.519287+00:00,ok,,scale-long-05,23,long,788,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,0,false,0.6107940250000752,0.01908731328125235,,52.39082029329946,251596800,251596800,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,false,none,,3175283712,3509807616,3.1152224,0.2515968,176.39041966723028,176.39041966723028,,
bench_scale_modal_v1,2026-04-09T16:47:07.603693+00:00,ok,,scale-long-05,23,long,788,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,1,false,0.6034523770000249,0.018857886781250777,,53.02821103975647,251596800,251596800,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,false,none,,3175283712,3509807616,3.1152224,0.2515968,178.53639907030404,178.53639907030404,,
bench_scale_modal_v1,2026-04-09T16:47:10.801531+00:00,ok,,scale-long-06,24,long,884,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,0,false,0.6115401169999757,0.01911062865624924,,52.326902373930885,281088000,281088000,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,false,none,,3175283712,3549999616,3.1152224,0.281088,177.71840273236617,177.71840273236617,,
bench_scale_modal_v1,2026-04-09T16:47:13.752650+00:00,ok,,scale-long-06,24,long,884,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,1,false,0.6065441540000052,0.01895450481250016,,52.7579068876818,281088000,281088000,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,false,none,,3175283712,3549999616,3.1152224,0.281088,179.1822278448653,179.1822278448653,,
bench_scale_modal_v1,2026-04-09T16:47:17.908899+00:00,ok,,mt-001,0,short,23,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,1.2207917759999987,0.03814974299999996,1.0,26.21249637251819,16896000,16896000,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3175283712,3253109248,3.1152224,0.016896,82.10064219829746,82.10064219829746,0.5517308010001045,0.5822691060001262
bench_scale_modal_v1,2026-04-09T16:47:22.424045+00:00,ok,,mt-001,0,short,23,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,1,false,1.2512997569999982,0.03910311740624994,1.0,25.573408626499116,16896000,16896000,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3209100288,3286925824,3.1152224,0.016896,80.0989437097766,80.0989437097766,0.5646007730001088,0.5979321839998875
bench_scale_modal_v1,2026-04-09T16:47:26.566753+00:00,ok,,mt-002,1,short,18,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,1.2525183770000012,0.03914119928125004,1.0,25.548527341088242,15360000,15360000,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3209100288,3278804480,3.1152224,0.01536,79.98177003992964,79.98177003992964,0.5656738529999927,0.5980836529999749
bench_scale_modal_v1,2026-04-09T16:47:31.438807+00:00,ok,,mt-002,1,short,18,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,1,false,1.244956411000004,0.038904887843750124,1.0,25.70371116390829,15360000,15360000,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3206052864,3275757056,3.1152224,0.01536,80.46758578441481,80.46758578441481,0.561628101999986,0.5950471199999186
bench_scale_modal_v1,2026-04-09T16:47:35.719682+00:00,ok,,mt-003,2,short,23,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,1.250177693000012,0.03906805290625037,1.0,25.596361364607787,16896000,16896000,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3206052864,3283878400,3.1152224,0.016896,80.17083440313716,80.17083440313716,0.566106340999994,0.5955321900000285
bench_scale_modal_v1,2026-04-09T16:47:39.616554+00:00,ok,,mt-003,2,short,23,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,1,false,1.239638656000011,0.038738708000000344,1.0,25.813973971460047,16896000,16896000,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3209100288,3286925824,3.1152224,0.016896,80.85242285313109,80.85242285313109,0.560209231000016,0.5917368549999935
bench_scale_modal_v1,2026-04-09T16:47:44.179305+00:00,ok,,mt-004,3,short,20,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,1.2415024980000169,0.03879695306250053,1.0,25.775219986709654,15974400,15974400,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3209100288,3281954816,3.1152224,0.0159744,80.70728634168132,80.70728634168132,0.5593740839998418,0.5941697650000606
bench_scale_modal_v1,2026-04-09T16:47:48.531130+00:00,ok,,mt-004,3,short,20,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,1,false,1.2217164009999806,0.03817863753124939,1.0,26.192658111005017,15974400,15974400,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3207232512,3280087040,3.1152224,0.0159744,82.01436726067296,82.01436726067296,0.5491316269999515,0.5874105900000473
bench_scale_modal_v1,2026-04-09T16:47:52.710483+00:00,ok,,mt-005,4,short,21,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,1.2322686619999672,0.038508395687498975,1.0,25.968363058153347,16281600,16281600,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3207232512,3281809408,3.1152224,0.0162816,81.32003279005944,81.32003279005944,0.55743089799995,0.5891021469999487
bench_scale_modal_v1,2026-04-09T16:47:57.579952+00:00,ok,,mt-005,4,short,21,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,1,false,1.2405496449999873,0.038767176406249604,1.0,25.795017659289506,16281600,16281600,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3207920640,3282497536,3.1152224,0.0162816,80.77720098013573,80.77720098013573,0.5606858949998355,0.5930865179998932
bench_scale_modal_v1,2026-04-09T16:48:01.774464+00:00,ok,,mt-006,5,short,18,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,1.2482167809999964,0.03900677440624989,1.0,25.63657249853949,15360000,15360000,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3207920640,3277624832,3.1152224,0.01536,80.25740266025176,80.25740266025176,0.563727914999788,0.5970880569998371
bench_scale_modal_v1,2026-04-09T16:48:06.196083+00:00,ok,,mt-006,5,short,18,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,1,false,1.2266666230000283,0.03833333196875088,1.0,26.086957450377504,15360000,15360000,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3206052864,3275757056,3.1152224,0.01536,81.66736986370069,81.66736986370069,0.5557444400001259,0.5841000870001949
bench_scale_modal_v1,2026-04-09T16:48:10.159969+00:00,ok,,mt-007,6,short,16,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,1.218365652999978,0.03807392665624931,1.0,26.26469313313823,14745600,14745600,NVIDIA A10,A10G,gpt2-xl,32,false,cuda,2,true,none,,3206052864,3272361472,3.1152224,0.0147456,82.2076490365424,82.2076490365424,0.5508245880000686,0.5829356830001302
