sweep_id,timestamp_utc,status,failure_reason,prompt_id,prompt_idx,context_bucket,prompt_len_tokens,mode,benchmark_label,spec_k,sparsity_budget,quant_bits_requested,quant_bits_effective,recent_window,heavy_hitter_budget,sparse_refresh_interval,sparse_scoring,sparse_config_json,draft_cache_mode_resolved,quant_notes,trial_index,warmup,latency_e2e_s,latency_per_new_token_s,acceptance_rate,tokens_per_sec,logical_draft_kv_bytes,logical_verifier_kv_bytes,gpu_torch_name,modal_resource_tag,model_name,max_new_tokens,verify_match,device_type,experiment_schema_version,is_parallel_verification,quantization_type,sparse_integration_version,gpu_peak_memory_bytes_before_run,gpu_peak_memory_bytes_after_run,model_weights_gb,kv_cache_size_gb,effective_memory_bandwidth_gb_s,memory_throughput_gb_s,draft_latency_total_s,verify_latency_total_s
bench_full_modal_v2,2026-04-07T17:07:28.225511+00:00,ok,,mt-010,9,short,15,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,2,false,0.19243578100000036,0.006013618156250011,,166.2892411884666,1695744,1695744,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,276478976,0.248879616,0.001695744,41.66798647492685,41.66798647492685,,
bench_full_modal_v2,2026-04-07T17:07:32.664090+00:00,ok,,mt-011,10,short,19,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,0,false,0.19164681100004088,0.005988962843751278,,166.9738193556123,1843200,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,277028864,0.248879616,0.0018432,41.86414618711443,41.86414618711443,,
bench_full_modal_v2,2026-04-07T17:07:35.006671+00:00,ok,,mt-011,10,short,19,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,1,false,0.18972862999999052,0.005929019687499704,,168.66194627559162,1843200,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,277028864,0.248879616,0.0018432,42.287398122257045,42.287398122257045,,
bench_full_modal_v2,2026-04-07T17:07:37.448399+00:00,ok,,mt-011,10,short,19,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,2,false,0.19196506700002658,0.005998908343750831,,166.69699596956133,1843200,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,277028864,0.248879616,0.0018432,41.79474024822907,41.79474024822907,,
bench_full_modal_v2,2026-04-07T17:07:41.008476+00:00,ok,,mt-012,11,short,18,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,0,false,0.19081269500001952,0.00596289671875061,,167.70372642133023,1806336,1806336,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,276891136,0.248879616,0.001806336,42.04096831187872,42.04096831187872,,
bench_full_modal_v2,2026-04-07T17:07:43.127676+00:00,ok,,mt-012,11,short,18,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,1,false,0.19135450999998227,0.005979828437499446,,167.22887796061335,1806336,1806336,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,276891136,0.248879616,0.001806336,41.92193047344817,41.92193047344817,,
bench_full_modal_v2,2026-04-07T17:07:45.602228+00:00,ok,,mt-012,11,short,18,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,2,false,0.18820725200004063,0.0058814766250012696,,170.02532931086574,1806336,1806336,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,276891136,0.248879616,0.001806336,42.62296154240788,42.62296154240788,,
bench_full_modal_v2,2026-04-07T17:07:48.028578+00:00,ok,,mt-013,12,short,44,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,0,false,0.18940182599997968,0.005918807062499365,,168.95296458231311,2764800,2764800,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,280462848,0.248879616,0.0027648,42.51607010378487,42.51607010378487,,
bench_full_modal_v2,2026-04-07T17:07:50.433243+00:00,ok,,mt-013,12,short,44,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,1,false,0.19041705600001535,0.00595053300000048,,168.0521728053469,2764800,2764800,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,280462848,0.248879616,0.0027648,42.289390883132604,42.289390883132604,,
bench_full_modal_v2,2026-04-07T17:07:53.444047+00:00,ok,,mt-013,12,short,44,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,2,false,0.1912265589999862,0.005975829968749569,,167.3407719479087,2764800,2764800,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,280462848,0.248879616,0.0027648,42.11037082982067,42.11037082982067,,
bench_full_modal_v2,2026-04-07T17:07:56.387011+00:00,ok,,mt-014,13,short,33,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,0,false,0.19327531599995496,0.006039853624998592,,165.56692630117058,2359296,2359296,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,279173632,0.248879616,0.002359296,41.59685442709028,41.59685442709028,,
bench_full_modal_v2,2026-04-07T17:07:58.720862+00:00,ok,,mt-014,13,short,33,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,1,false,0.18927391599996213,0.0059148098749988165,,169.06714182426703,2359296,2359296,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,279173632,0.248879616,0.002359296,42.47624476687854,42.47624476687854,,
bench_full_modal_v2,2026-04-07T17:08:00.613935+00:00,ok,,mt-014,13,short,33,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,2,false,0.19025294899999778,0.005945404656249931,,168.19713002188666,2359296,2359296,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,279173632,0.248879616,0.002359296,42.25766394822134,42.25766394822134,,
bench_full_modal_v2,2026-04-07T17:08:02.810299+00:00,ok,,mt-015,14,short,38,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,0,false,0.19155757300002563,0.005986174156250801,,167.0516048978952,2543616,2543616,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,279639040,0.248879616,0.002543616,42.000654414215845,42.000654414215845,,
bench_full_modal_v2,2026-04-07T17:08:05.089734+00:00,ok,,mt-015,14,short,38,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,1,false,0.19133916900000258,0.005979349031250081,,167.24228586986058,2543616,2543616,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,279639040,0.248879616,0.002543616,42.04859604046828,42.04859604046828,,
bench_full_modal_v2,2026-04-07T17:08:07.735005+00:00,ok,,mt-015,14,short,38,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,2,false,0.18848860699995384,0.005890268968748558,,169.7715342551597,2543616,2543616,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,279639040,0.248879616,0.002543616,42.68450784403097,42.68450784403097,,
bench_full_modal_v2,2026-04-07T17:08:10.950065+00:00,ok,,mt-long-01,15,medium,200,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,0,false,0.1917657859999906,0.005992680812499707,,166.87022574507407,8515584,8515584,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,301895680,0.248879616,0.008515584,42.95159512969849,42.95159512969849,,
bench_full_modal_v2,2026-04-07T17:08:13.269954+00:00,ok,,mt-long-01,15,medium,200,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,1,false,0.19101811600020824,0.0059693161250065074,,167.52337773012647,8515584,8515584,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,301895680,0.248879616,0.008515584,43.119713315521444,43.119713315521444,,
bench_full_modal_v2,2026-04-07T17:08:15.515923+00:00,ok,,mt-long-01,15,medium,200,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,2,false,0.19067740199994887,0.005958668812498402,,167.82271870899825,8515584,8515584,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,301895680,0.248879616,0.008515584,43.196762246646344,43.196762246646344,,
bench_full_modal_v2,2026-04-07T17:08:18.130276+00:00,ok,,mt-long-02,16,medium,214,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,0,false,0.19158568300011325,0.005987052593753539,,167.02709460800932,9031680,9031680,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,303818752,0.248879616,0.00903168,43.0781744374663,43.0781744374663,,
bench_full_modal_v2,2026-04-07T17:08:21.890472+00:00,ok,,mt-long-02,16,medium,214,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,1,false,0.19193810600012284,0.005998065812503839,,166.72041142252138,9031680,9031680,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,303818752,0.248879616,0.00903168,42.99907737963569,42.99907737963569,,
bench_full_modal_v2,2026-04-07T17:08:25.246068+00:00,ok,,mt-long-02,16,medium,214,autoregressive,ar,0,0.0,-1,-1,,,2,key_norm,,n/a,,2,false,0.19099156900009007,0.005968486531252815,,167.54666275339574,9031680,9031680,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,false,none,,272092160,303818752,0.248879616,0.00903168,43.212176931203224,43.212176931203224,,
bench_full_modal_v2,2026-04-07T17:08:27.703215+00:00,ok,,mt-001,0,short,23,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.4247574919999977,0.013273671624999928,1.0,75.33710553126672,2027520,2027520,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,272092160,284659712,0.248879616,0.00202752,18.902617383379887,18.902617383379887,0.1920224840000344,0.2038193620000186
bench_full_modal_v2,2026-04-07T17:08:30.474438+00:00,ok,,mt-001,0,short,23,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,1,false,0.4249694599999998,0.013280295624999994,1.0,75.29952858259513,2027520,2027520,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,276147200,288714752,0.248879616,0.00202752,18.89318905880908,18.89318905880908,0.19206305899999165,0.20401810500004558
bench_full_modal_v2,2026-04-07T17:08:32.952258+00:00,ok,,mt-001,0,short,23,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,2,false,0.42293597500000146,0.013216749218750046,1.0,75.66157028850499,2027520,2027520,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,276147200,288714752,0.248879616,0.00202752,18.98402790635148,18.98402790635148,0.19106649499997275,0.2033906830000376
bench_full_modal_v2,2026-04-07T17:08:35.579736+00:00,ok,,mt-002,1,short,18,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.423361175999986,0.013230036749999563,1.0,75.58557991156246,1843200,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,276147200,287290368,0.248879616,0.0018432,18.95102944441997,18.95102944441997,0.19119024400004037,0.20343281699990712
bench_full_modal_v2,2026-04-07T17:08:39.368107+00:00,ok,,mt-002,1,short,18,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,1,false,0.426240464000017,0.013320014500000532,1.0,75.07499334929103,1843200,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,275778560,286921728,0.248879616,0.0018432,18.82301374371552,18.82301374371552,0.19233536400003004,0.20503472099994724
bench_full_modal_v2,2026-04-07T17:08:41.802993+00:00,ok,,mt-002,1,short,18,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,2,false,0.4185177260000046,0.013078678937500143,1.0,76.46032177858017,1843200,1843200,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,275778560,286921728,0.248879616,0.0018432,19.17034718859175,19.17034718859175,0.18931409399999666,0.2007883770000376
bench_full_modal_v2,2026-04-07T17:08:45.193478+00:00,ok,,mt-003,2,short,23,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.41960863600002085,0.013112769875000652,1.0,76.261538144316,2027520,2027520,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,275778560,288346112,0.248879616,0.00202752,19.134564122745083,19.134564122745083,0.18945822699990345,0.2015492899999458
bench_full_modal_v2,2026-04-07T17:08:47.569907+00:00,ok,,mt-003,2,short,23,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,1,false,0.42420484199999464,0.013256401312499833,1.0,75.43525398986465,2027520,2027520,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,276147200,288714752,0.248879616,0.00202752,18.92724353202951,18.92724353202951,0.1919042549998835,0.20316384700004164
bench_full_modal_v2,2026-04-07T17:08:49.912773+00:00,ok,,mt-003,2,short,23,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,2,false,0.42487583900000914,0.013277369968750286,1.0,75.31612076439892,2027520,2027520,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,276147200,288714752,0.248879616,0.00202752,18.897352155625462,18.897352155625462,0.1934022529999595,0.20272039499997163
bench_full_modal_v2,2026-04-07T17:08:53.581459+00:00,ok,,mt-004,3,short,20,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.42242205999997395,0.013200689374999186,1.0,75.75361949610769,1916928,1916928,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,276147200,287860224,0.248879616,0.001916928,18.998745965114832,18.998745965114832,0.19073896299985904,0.20292242200000032
bench_full_modal_v2,2026-04-07T17:08:56.097658+00:00,ok,,mt-004,3,short,20,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,1,false,0.42593559499999856,0.013310487343749955,1.0,75.1287292624607,1916928,1916928,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,275926016,287639040,0.248879616,0.001916928,18.842025654136812,18.842025654136812,0.1923518030000082,0.20439531299990676
bench_full_modal_v2,2026-04-07T17:08:58.587660+00:00,ok,,mt-004,3,short,20,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,2,false,0.4211448699999778,0.013160777187499306,1.0,75.98335461144686,1916928,1916928,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,275926016,287639040,0.248879616,0.001916928,19.056362738077336,19.056362738077336,0.19051184300002433,0.2019344060000492
bench_full_modal_v2,2026-04-07T17:09:01.593672+00:00,ok,,mt-005,4,short,21,speculative_fp16,spec_fp16,1,0.0,16,16,,,2,key_norm,,fp16,matrix_quant_bits_preserved_for_log_not_used_by_fp16_draft,0,false,0.4244466230000228,0.013263956968750712,1.0,75.39228318939477,1953792,1953792,NVIDIA A10G,A10G,gpt2,32,false,cuda,2,true,none,,275926016,287923712,0.248879616,0.001953792,18.910903329297,18.910903329297,0.19223515700005578,0.20366074300011405
