benchmark_label,mode,spec_k,sparsity_budget,quant_bits_requested,context_bucket,draft_cache_mode_resolved,n_rows,is_parallel_verification,quantization_type,mean_latency_e2e_s,std_latency_e2e_s,mean_latency_per_new_token_s,mean_memory_throughput_gb_s,mean_gpu_peak_memory_bytes_after_run,mean_draft_latency_total_s,mean_verify_latency_total_s,mean_acceptance_rate,mean_tokens_per_sec,mean_logical_draft_kv_bytes,gpu_torch_name
spec_quant_memonly,quant_only,1,0.0,4,medium,quant_only,6,true,memory_only,1.081508663333807,0.01738550411463441,0.033797145729181466,7.6261621994581805,345793536.0,0.4906877175001985,0.1835354005006593,1.0,29.594531364556037,2753280.0,NVIDIA A10G
spec_quant_memonly,quant_only,1,0.0,4,short,quant_only,45,true,memory_only,1.0623782833332371,0.017306780424994936,0.03319932135416366,7.558660127079042,286300876.8,0.48149014253362515,0.1840298462226201,1.0,30.128728729080088,625152.0,NVIDIA A10G
spec_quant_memonly,quant_only,1,0.0,8,medium,quant_only,6,true,memory_only,0.7054542860005313,0.0010517702312200774,0.022045446437516603,11.689062141960964,354086144.0,0.29955160750008264,0.1822008053316798,1.0,45.36092536831326,4405344.0,NVIDIA A10G
spec_quant_memonly,quant_only,1,0.0,8,short,quant_only,45,true,memory_only,0.6943792672221915,0.011260572074612856,0.021699352100693483,11.564509768755649,288093457.06666666,0.296537931333296,0.18301133988906157,1.0,46.095878964338546,1000339.2,NVIDIA A10G
spec_quant_memonly,quant_only,3,0.0,16,medium,fp16,6,true,none,0.2560645258333049,0.0009242600156833808,0.008002016432290779,32.20349999108797,352474624.0,0.1674305464994177,0.07417644366554062,1.0,124.96985685560027,8810496.0,NVIDIA A10G
spec_quant_memonly,quant_only,3,0.0,16,short,fp16,45,true,none,0.25786630764442736,0.0077459709393684,0.008058322113888355,31.159351880234528,288598323.2,0.1685655439772543,0.07612126124489199,0.9860331253713607,124.19972060223917,2000486.4,NVIDIA A10G
spec_quant_memonly,quant_only,3,0.0,4,medium,quant_only,6,true,memory_only,0.719433798833658,0.021015145671677882,0.022482306213551812,11.469605479871678,347860992.0,0.4943415103331669,0.07741388266701203,0.9696969696969697,44.51021185738569,2753280.0,NVIDIA A10G
spec_quant_memonly,quant_only,3,0.0,4,short,quant_only,45,true,memory_only,0.7042728764891459,0.020242618936399573,0.02200852739028581,11.408012536023442,286615278.93333334,0.4809575912443203,0.07931824257773568,0.9677770350564469,45.471644776016404,625152.0,NVIDIA A10G
spec_quant_memonly,quant_only,3,0.0,8,medium,quant_only,6,true,memory_only,0.45719182083394116,0.0014870258708419596,0.014287244401060661,18.036587921319434,354062080.0,0.29885030866595724,0.07428495850035688,1.0,69.99312032273492,4405344.0,NVIDIA A10G
spec_quant_memonly,quant_only,3,0.0,8,short,quant_only,45,true,memory_only,0.45272298362235436,0.008378791114978214,0.014147593238198574,17.738945439348374,288072772.26666665,0.29704498722255973,0.0758609657554593,0.9857954545454546,70.70651022476665,1000339.2,NVIDIA A10G
spec_quant_memonly,quant_only,7,0.0,16,medium,fp16,6,true,none,0.2134600905004239,0.003307097435106386,0.0066706278281382465,38.63830718181336,352362496.0,0.1676575503336911,0.03517773349994968,1.0,149.94065886368205,8810496.0,NVIDIA A10G
spec_quant_memonly,quant_only,7,0.0,16,short,fp16,45,true,none,0.21468597626650687,0.015154179905630191,0.00670893675832834,37.548411225200056,288506709.3333333,0.16887825093330724,0.036494867111347654,0.9734105763517529,149.66480507303342,2000486.4,NVIDIA A10G
spec_quant_memonly,quant_only,7,0.0,4,medium,quant_only,6,true,memory_only,0.610515518500506,0.019257498013989453,0.019078609953140813,13.517552356054251,347874816.0,0.49849626600068103,0.03767472866547905,0.9558823529411764,52.458107368765226,2753280.0,NVIDIA A10G
spec_quant_memonly,quant_only,7,0.0,4,short,quant_only,45,true,memory_only,0.6638592078001239,0.11198626679192455,0.02074560024375387,12.386848377814328,287033753.6,0.5383085290222274,0.04707595091086761,0.8658877900864036,49.37175816280042,625152.0,NVIDIA A10G
spec_quant_memonly,quant_only,7,0.0,8,medium,quant_only,6,true,memory_only,0.3792244331668068,0.007187011921395844,0.011850763536462713,21.751082448231983,354026240.0,0.299766580999858,0.0349729316670467,1.0,84.40726973332227,4405344.0,NVIDIA A10G
spec_quant_memonly,quant_only,7,0.0,8,short,quant_only,45,true,memory_only,0.3876112083999437,0.028324640887751072,0.01211285026249824,20.8099637582595,288035805.8666667,0.3072398863334254,0.03827215213350428,0.948807967631497,82.94503662357562,1000339.2,NVIDIA A10G
spec_sparse,sparse_only,1,0.1,16,medium,sparse_only,6,true,none,0.480589408500002,0.005975825890312233,0.015018419015625062,17.160490267287468,341892096.0,0.18639026733332523,0.16971083933332665,1.0,66.59351823119468,1789272.0,NVIDIA A10
spec_sparse,sparse_only,1,0.1,16,short,sparse_only,45,true,none,0.4750823374666238,0.026808563405437427,0.014846323045831994,16.952239806435102,284425079.46666664,0.18494902682172143,0.17109821077760268,1.0,67.57237737572765,157561.6,NVIDIA A10G
spec_sparse,sparse_only,1,0.4,16,medium,sparse_only,6,true,none,0.49076036149998953,0.005314365651699916,0.015336261296874673,16.804317135231894,349363712.0,0.1905220768333559,0.17248511266672514,1.0,65.21126957049474,3725052.0,NVIDIA A10
spec_sparse,sparse_only,1,0.4,16,short,sparse_only,45,true,none,0.47184657333333085,0.017307847389835446,0.01474520541666659,17.03668231942059,285147818.6666667,0.1845928093555598,0.16833502013333418,1.0,67.90849418972286,376335.4666666667,NVIDIA A10
spec_sparse,sparse_only,1,1.0,16,medium,sparse_only,6,true,none,0.49464868133332135,0.01097533742241568,0.015457771291666292,16.677029031002526,364442112.0,0.19231270799998393,0.17240933849997,1.0,64.71811092492396,7633484.0,NVIDIA A10
spec_sparse,sparse_only,1,1.0,16,short,sparse_only,45,true,none,0.46918700733332974,0.013086852120172186,0.014662093979166554,17.1242994391526,286954973.8666667,0.1831274790888617,0.16731295813333671,1.0,68.25642849291117,821257.6,NVIDIA A10
spec_sparse,sparse_only,3,0.1,16,medium,sparse_only,6,true,none,0.5196808805000236,0.0036953610916223337,0.016240027515625737,15.86827859419811,350593536.0,0.2766267633332973,0.17704306666649927,0.3695652173913043,61.578838901862724,1789272.0,NVIDIA A10
spec_sparse,sparse_only,3,0.1,16,short,sparse_only,45,true,none,0.5042526625777808,0.020777999800509133,0.01575789570555565,15.947350244797297,286381602.1333333,0.26503435351110816,0.17666286797778588,0.3715094523170594,63.56603369018431,157561.6,NVIDIA A10
spec_sparse,sparse_only,3,0.4,16,medium,sparse_only,6,true,none,0.5368775284999856,0.025497312569621823,0.01677742276562455,15.38753305515251,358065152.0,0.2910365515001369,0.1780200413333167,0.3695652173913043,59.713364136627604,3725052.0,NVIDIA A10
spec_sparse,sparse_only,3,0.4,16,short,sparse_only,45,true,none,0.5064072851333347,0.02237455151413249,0.015825227660416708,15.883861139000988,287105297.06666666,0.2665916660666451,0.17702817762221407,0.3709048245137232,63.313965347252726,376335.4666666667,NVIDIA A10
spec_sparse,sparse_only,3,1.0,16,medium,sparse_only,6,true,none,0.5259576503333582,0.01651050463303075,0.016436176572917443,15.690416682731998,373124864.0,0.2986453828333235,0.1630768094999553,0.4318181818181818,60.88941676169357,7633484.0,NVIDIA A10
spec_sparse,sparse_only,3,1.0,16,short,sparse_only,45,true,none,0.4990895554444326,0.015124225636791765,0.01559654860763852,16.100187163176884,288897774.93333334,0.2641882272222423,0.17333298051113516,0.376832089006002,64.17479107045129,821257.6,NVIDIA A10
spec_sparse,sparse_only,7,0.1,16,medium,sparse_only,6,true,none,0.8511515146666397,0.009128384121736515,0.026598484833332492,9.68913503377966,350593536.0,0.6085796773333337,0.1768076521665686,0.17,37.59973404773422,1789272.0,NVIDIA A10
spec_sparse,sparse_only,7,0.1,16,short,sparse_only,45,true,none,0.7974403831333449,0.030549207898437455,0.024920011972917027,10.08197331457877,286384093.8666667,0.5639528155778079,0.17246853231111395,0.17006771003754578,40.18710107697841,157561.6,NVIDIA A10
spec_sparse,sparse_only,7,0.4,16,medium,sparse_only,6,true,none,0.8668687016666278,0.025416932967674298,0.027089646927082118,9.51936273711318,358065152.0,0.6263918731665777,0.17425709516677065,0.17,36.94034185272948,3725052.0,NVIDIA A10
spec_sparse,sparse_only,7,0.4,16,short,sparse_only,45,true,none,0.802030238977765,0.02853792840803183,0.025063444968055158,10.022122662612361,287105297.06666666,0.5677485833333018,0.17291063422224195,0.16958957011249073,39.94856508540902,376335.4666666667,NVIDIA A10
spec_sparse,sparse_only,7,1.0,16,medium,sparse_only,6,true,none,0.752735849999984,0.02516178765790438,0.0235229953124995,10.96460737283258,373198592.0,0.5562992466666022,0.139969920000226,0.2548626119172584,42.55077499200215,7633484.0,NVIDIA A10
spec_sparse,sparse_only,7,1.0,16,short,sparse_only,45,true,none,0.8109039182444475,0.025555955102474832,0.025340747445138985,9.909505779302322,288897774.93333334,0.5768554043110725,0.1727044031333258,0.17246346822598665,39.499629366466394,821257.6,NVIDIA A10
spec_sparse_quant_memonly,sparse_quant,1,0.1,16,medium,sparse_only,6,true,none,0.5515310271666749,0.007742034069654605,0.01723534459895859,14.953607779426395,341892096.0,0.21398302716681883,0.19823022450001795,1.0,58.029648168392534,1789272.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,0.1,16,short,sparse_only,45,true,none,0.5510143293110812,0.008929440751490337,0.017219197790971287,14.573505038694348,284287453.8666667,0.214405978088866,0.19974442055566013,1.0,58.08966093710981,157561.6,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,0.1,4,medium,sparse_quant,6,true,memory_only,1.298521932666669,0.011753665801791545,0.04057881039583341,6.350832308652768,338995712.0,0.5569540521667212,0.2025985504998289,1.0,24.645107681365474,560088.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,0.1,4,short,sparse_quant,45,true,memory_only,1.2749668618000038,0.022757785601379962,0.03984271443125012,6.298698914177078,284196590.93333334,0.5471536401110825,0.20072975320001155,1.0,25.106628721369432,49427.2,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,0.1,8,medium,sparse_quant,6,true,memory_only,0.8768256748332988,0.018307620373326117,0.027400802338540586,9.407980007631993,340655616.0,0.3457652251665498,0.2004499100000127,1.0,36.50856595661729,895416.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,0.1,8,short,sparse_quant,45,true,memory_only,0.8715608414666778,0.016785667175225106,0.02723627629583368,9.214581526005727,284150169.6,0.34466006419996675,0.20002315837776527,1.0,36.72917722218955,79014.4,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,0.4,16,medium,sparse_only,6,true,none,0.5607775454998318,0.009786078726374076,0.017524298296869745,14.708397682514082,349363712.0,0.2175703873343385,0.20064618199982456,1.0,57.07811791772889,3725052.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,0.4,16,short,sparse_only,45,true,none,0.5523407850667051,0.009184740914719585,0.017260649533334536,14.538727850899923,285149457.06666666,0.21491644644456756,0.19993094033313052,1.0,57.95092462661916,376335.4666666667,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,0.4,4,medium,sparse_quant,6,true,memory_only,1.2886497368332737,0.02680421723692798,0.0402703042760398,6.401285918367372,343276544.0,0.5531857406665873,0.20086251233343924,1.0,24.841132109532015,1165308.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,0.4,4,short,sparse_quant,45,true,memory_only,1.2789935502444325,0.022136356437092667,0.039968548445138516,6.278763319509466,284523144.53333336,0.5493488176666131,0.2012713599333943,1.0,25.027083952945194,117826.66666666667,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,0.4,8,medium,sparse_quant,6,true,memory_only,0.8749208675000091,0.01910440023551327,0.027341277109375284,9.428606766827324,346757888.0,0.3447864018332136,0.19956950983343327,1.0,36.58917551116909,1863516.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,0.4,8,short,sparse_quant,45,true,memory_only,0.8692901080666767,0.01735610584622874,0.027165315877083648,9.238894190263277,284860791.46666664,0.3436517096666901,0.19992674933334154,1.0,36.82593517492934,188425.06666666668,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,1.0,16,medium,sparse_only,6,true,none,0.5638057940000181,0.011944394820424474,0.017618931062500565,14.631225721986961,364442112.0,0.2192346466666398,0.2001638401671547,1.0,56.77824677035032,7633484.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,1.0,16,short,sparse_only,45,true,none,0.5549050647777323,0.009566264042564686,0.017340783274304133,14.47193740909719,286957431.46666664,0.2160892119557401,0.2006316382444715,1.0,57.684406070531196,821257.6,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,1.0,4,medium,sparse_quant,6,true,memory_only,1.3135810959998555,0.02056012458565946,0.041049409249995485,6.278839157968515,351949824.0,0.5648739145002158,0.20286218866628283,1.0,24.365919962724288,2387276.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,1.0,4,short,sparse_quant,45,true,memory_only,1.2734041159777714,0.024030623938340934,0.039793878624305355,6.306689472638572,285567283.2,0.5480554113112096,0.20037278953338197,1.0,25.13823921495716,256931.2,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,1.0,8,medium,sparse_quant,6,true,memory_only,0.9087310926666609,0.017188162206453507,0.028397846645833152,9.077010384640806,359099648.0,0.35767614799980646,0.20241759833303755,1.0,35.2247641008197,3818156.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,1,1.0,8,short,sparse_quant,45,true,memory_only,0.8703921877555634,0.01845656589767097,0.027199755867361355,9.227705955721499,286310058.6666667,0.344576662377747,0.20025404139985564,1.0,36.78117936534886,410934.4,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,0.1,16,medium,sparse_only,6,true,none,0.6252077508333969,0.0036461738480128743,0.019537742213543652,13.189752544609943,350593536.0,0.33587737800007744,0.2123077558336869,0.3695652173913043,51.18445044128985,1789272.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,0.1,16,short,sparse_only,45,true,none,0.5928194135111577,0.017694480586573493,0.01852560667222368,13.554046485174364,286226773.3333333,0.3145729396444444,0.20720944137778538,0.3715094523170594,54.026670067703655,157561.6,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,0.1,4,medium,sparse_quant,6,true,memory_only,1.310591338833395,0.022029144600730324,0.04095597933854359,6.293364577400691,347697152.0,0.8215572961661716,0.2117350786673645,0.3695652173913043,24.422368653727407,560088.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,0.1,4,short,sparse_quant,45,true,memory_only,1.247116416022234,0.05348299231413113,0.038972388000694816,6.449291801469253,286103142.4,0.7782094040664661,0.2071900011110908,0.37426590992846265,25.70711406187339,49427.2,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,0.1,8,medium,sparse_quant,6,true,memory_only,0.9104139113332318,0.015553998612211755,0.028450434729163494,9.05968589911884,349357056.0,0.5247757478331702,0.21158552633361674,0.3695652173913043,35.157619708408475,895416.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,0.1,8,short,sparse_quant,45,true,memory_only,0.8690420310666923,0.027141131809336857,0.027157563470834135,9.246681475864937,286090513.06666666,0.4978225529333031,0.20711658384447623,0.3715094523170594,36.85741343684217,79014.4,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,0.4,16,medium,sparse_only,6,true,none,0.6372504741663457,0.008845492272038576,0.019914077317698304,12.942134059587524,358065152.0,0.34881453633367226,0.21129884266686835,0.3695652173913043,50.22397061619348,3725052.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,0.4,16,short,sparse_only,45,true,none,0.5975484400445162,0.023183121180108606,0.018673388751391132,13.455233076471375,287106935.46666664,0.3176165471560631,0.20834923971087846,0.3709048245137232,53.63300596899097,376335.4666666667,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,0.4,4,medium,sparse_quant,6,true,memory_only,1.3087867028330038,0.025883475712265215,0.04089958446353137,6.30258054553251,351977984.0,0.825324556165621,0.209113573832686,0.3695652173913043,24.45799769938726,1165308.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,0.4,4,short,sparse_quant,45,true,memory_only,1.2557391518888936,0.051889330631131166,0.039241848496527926,6.403974276175171,286480622.93333334,0.78445110673367,0.20856614066639548,0.3709048245137232,25.526602438961753,117826.66666666667,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,0.4,8,medium,sparse_quant,6,true,memory_only,0.9017948253335817,0.0155209869697183,0.028181088291674428,9.146219919652518,355459328.0,0.5248041201665122,0.20686381383363064,0.3695652173913043,35.49332441510693,1863516.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,0.4,8,short,sparse_quant,45,true,memory_only,0.872615528733392,0.03426638754624195,0.0272692352729185,9.21420860580121,286818269.8666667,0.4997842150888674,0.2080231983551534,0.3709048245137232,36.72810704648443,188425.06666666668,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,1.0,16,medium,sparse_only,6,true,none,0.6219815960001446,0.01237522218049484,0.019436924875004518,13.262001297969688,373124864.0,0.35791692816731785,0.1912373871668933,0.4318181818181818,51.46533606073951,7633484.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,1.0,16,short,sparse_only,45,true,none,0.5988114200666436,0.01593194107628121,0.01871285687708261,13.416106611754934,288900232.53333336,0.32004647375573164,0.20734342177776044,0.376832089006002,53.47646052763154,821257.6,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,1.0,4,medium,sparse_quant,6,true,memory_only,1.2678820350000326,0.025413207396072997,0.03962131359375102,6.50607988894915,360577536.0,0.8150697278342705,0.1910658606660339,0.4368393234672304,25.24745832208878,2387276.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,1.0,4,short,sparse_quant,45,true,memory_only,1.2558436730222133,0.03686389794214647,0.03924511478194417,6.398026676977467,287517422.93333334,0.7863527934665399,0.20751077762231743,0.3779519836041575,25.5024093969543,256931.2,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,1.0,8,medium,sparse_quant,6,true,memory_only,0.8901180829999854,0.014889824539164227,0.027816190093749544,9.26615693402,367782400.0,0.5355323868332865,0.18958134349956404,0.4318181818181818,35.95860793848783,3818156.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,3,1.0,8,short,sparse_quant,45,true,memory_only,0.864288907311109,0.02344970107187438,0.027009028353472155,9.295363657881724,288260198.4,0.49656432660028965,0.2056866845113796,0.3779519836041575,37.051175800990194,410934.4,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,0.1,16,medium,sparse_only,6,true,none,1.0007133133334112,0.0015804823960937934,0.0312722910416691,8.240224127341717,350593536.0,0.7210458004998751,0.20582752733298548,0.17,31.977256762206352,1789272.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,0.1,16,short,sparse_only,45,true,none,0.9699001051111029,0.04533781561223,0.030309378284721966,8.293751204011658,286229265.06666666,0.6882210680447921,0.20639978451112662,0.17006771003754578,33.05911648784442,157561.6,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,0.1,4,medium,sparse_quant,6,true,memory_only,2.248663395166659,0.044685264049620414,0.0702707310989581,3.6682442037336926,347697152.0,1.767372374999771,0.20957031033291665,0.17,14.235313912671936,560088.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,0.1,4,short,sparse_quant,45,true,memory_only,2.178739274488867,0.08158340899545412,0.06808560232777709,3.6898429716398176,286105634.1333333,1.708237187621934,0.2079005833558363,0.1712141655817464,14.707878109521312,49427.2,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,0.1,8,medium,sparse_quant,6,true,memory_only,1.4939090741665193,0.01693626547276337,0.04668465856770373,5.520406094893371,349357056.0,1.1193207755003034,0.20666225350017461,0.17,21.422579107119724,895416.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,0.1,8,short,sparse_quant,45,true,memory_only,1.454260217711069,0.04524575748512309,0.04544563180347091,5.525636764263464,286093004.8,1.0848633625781077,0.2065196297334195,0.17006771003754578,22.025348552103402,79014.4,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,0.4,16,medium,sparse_only,6,true,none,1.04503798466673,0.0182030198548605,0.03265743702083531,7.892587322789415,358065152.0,0.7620171999992635,0.20783518483328103,0.17,30.628477006000303,3725052.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,0.4,16,short,sparse_only,45,true,none,0.9709397729778478,0.034781966887407555,0.030341867905557745,8.278912592200514,287106935.46666664,0.6936139204889615,0.20664496391129636,0.16958957011249073,33.00001530726491,376335.4666666667,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,0.4,4,medium,sparse_quant,6,true,memory_only,2.2899682255000093,0.03854904994529362,0.07156150704687529,3.601834582770873,351977984.0,1.8072571160000734,0.20968090033314488,0.17,13.977248464600804,1165308.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,0.4,4,short,sparse_quant,45,true,memory_only,2.173836901288976,0.09251244831763293,0.0679324031652805,3.6995808502114467,286480622.93333334,1.7055853562443897,0.20785989304446653,0.16958957011249073,14.746790151132265,117826.66666666667,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,0.4,8,medium,sparse_quant,6,true,memory_only,1.5425093568331552,0.02901449239417945,0.0482034174010361,5.3473924486257225,355459328.0,1.1636780196661978,0.20804893116731668,0.17,20.751380786764365,1863516.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,0.4,8,short,sparse_quant,45,true,memory_only,1.4603181191778276,0.05111435891628532,0.04563494122430711,5.504254491278238,286818269.8666667,1.0896176248001412,0.20735005839988946,0.16958957011249073,21.940089136463182,188425.06666666668,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,1.0,16,medium,sparse_only,6,true,none,0.859000129832566,0.031110003813548788,0.026843754057267688,9.60985461290008,373198592.0,0.6415852346647929,0.1563251035004214,0.2548626119172584,37.293303881045766,7633484.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,1.0,16,short,sparse_only,45,true,none,0.9179169895776593,0.02175379888437878,0.028684905924301854,8.750743120296626,288900232.53333336,0.65770675440023,0.19328120980009975,0.17246346822598665,34.880475134696745,821257.6,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,1.0,4,medium,sparse_quant,6,true,memory_only,1.9056463065001783,0.11319819154263153,0.05955144707813057,4.340161601376693,360596224.0,1.516728483666763,0.1657892463341947,0.23965296543877113,16.84165664149686,2387276.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,1.0,4,short,sparse_quant,45,true,memory_only,2.162446390266632,0.054120744583726205,0.06757644969583225,3.7147867734902422,287517422.93333334,1.6998337258886749,0.20542978797802788,0.17293569044820886,14.807036749749948,256931.2,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,1.0,8,medium,sparse_quant,6,true,memory_only,1.2448834970006526,0.03075908593743256,0.038902609281270394,6.627206143132209,367856128.0,0.95244678383339,0.15585679266769148,0.2548626119172584,25.718304961318978,3818156.0,NVIDIA A10G
spec_sparse_quant_memonly,sparse_quant,7,1.0,8,short,sparse_quant,45,true,memory_only,1.3822083464444506,0.03678792078610799,0.04319401082638908,5.812131225973841,288260198.4,1.0340722421565767,0.1948775808891191,0.17293569044820886,23.167208023196913,410934.4,NVIDIA A10G
